row_id,label,fold_id,prob_nb,prob_svm,prob_rf
25472,0,5,0.2844556447164095,0.8846875665109858,0.8779559406393741
24622,0,4,0.8703478256457314,0.0009319047804472,0.1647714169421129
10317,1,2,0.0980660964982164,0.8297590540015899,0.496740659660381
54048,1,5,0.9881642211458764,0.8021603328231789,0.5053899449298705
40444,0,5,9.548578672134254e-06,8.256780434109632e-05,0.1828979843098009
43946,1,4,0.8653669732269026,0.9832620170044146,0.4358709390177885
41897,1,4,0.9990775929227218,0.9896109098893774,0.959124969687704
58709,1,2,0.8445437157820757,0.6778641933269651,0.4924328545188935
43637,0,2,2.389037622132324e-07,0.0002064232381736,0.0814578438835606
22997,1,4,0.7153155951923538,0.937292769439719,0.9144414398050704
8318,1,4,0.9671602414767038,0.8976036431315352,0.6190185425397775
21138,1,5,0.930834391555184,0.957412582327925,0.7605702949926055
16300,1,3,0.0073835432139916,0.1392999517096474,0.2788490188488693
31613,0,2,5.585818265744141e-06,0.0032182774996464,0.220591472333702
242,1,2,0.999710170413114,0.9999946441858024,0.9771113689388052
5633,0,1,1.069007733971738e-08,0.0001399291157098,0.0646385160502064
43349,1,1,0.9995382038065592,0.9890260095448468,0.8856712326425602
3253,1,1,0.4505920890093965,0.8230781948266196,0.6278881545861313
51255,1,4,0.9999800053293688,0.999754039161088,0.9612616258693224
12130,1,2,0.999905862585085,0.9976610269752654,0.770707636067951
19721,0,5,0.0108954437283709,0.0011344029267282,0.1777567987740045
19265,0,5,0.1449769912694204,0.1216208834020569,0.370104221244885
32216,1,3,0.975202493365696,0.9755340845508388,0.9120612357574146
29451,1,2,0.9997666250132192,0.9880549989284296,0.697469861313362
12790,0,3,1.3125998376002826e-06,0.0021205307624799,0.0812738729557823
11026,1,4,0.999998610408766,0.9999757551558114,0.9789845294299092
12471,0,3,0.0114274495172069,0.0198898769974392,0.2068243230073313
3539,0,2,0.9791943224639637,0.7379535436281994,0.5191259384494304
1216,0,3,0.0016551541799589,0.0108204241191821,0.0307500578917257
26430,1,3,0.99997739212784,0.9939306985137653,0.2659824699226789
2652,0,4,0.0005293006553893,0.0091846093905655,0.222881055008684
17047,0,4,1.8694592209821143e-06,0.0009758618422286,0.0583879402470944
22753,0,3,0.1638373895343375,0.0012382671905036,0.0948667887066631
2571,0,3,0.0241107593120885,0.0477008468705955,0.2946092253469579
51177,0,2,2.6945776998144214e-05,0.0002328766320956,0.0543995657499611
46204,1,4,0.9674350956455986,0.99861583443907,0.9007590268315014
25694,1,4,0.6146087955129381,0.0404752690581432,0.3370453354078973
31935,1,2,0.9999990994614412,0.9999373461432466,0.9547551582236586
3229,1,2,0.8593443383732968,0.5788128352367473,0.5462182224863766
14786,1,2,0.9986500451100642,0.998545235620672,0.9888088573907716
3290,1,4,0.9985496362097488,0.9996946792749256,0.9801444152806572
60240,1,1,0.999994699388858,0.9999051425724902,0.8778698155491618
54390,0,1,0.0170912168653056,0.0061678404385676,0.1593419396343666
27252,0,1,0.0001953643858246,0.0018697276121669,0.2271412283134035
24132,1,3,0.9997429657888932,0.994959617059676,0.947735644481282
5308,1,4,0.978461019687548,0.9847937844327112,0.8706937837629468
14614,0,1,0.0001860473420274,0.0080275805190147,0.0860134154523659
12570,0,4,0.000675708049606,0.002230997565371,0.0739264836307385
17037,1,2,0.9999739043545952,0.9986318576157388,0.791509678299982
4362,1,3,0.9999926796594486,0.9998153803781982,0.9571707490455136
36252,0,1,0.9691008673348028,0.7955650563363689,0.8475963966500061
45852,0,2,0.0902004873025986,0.1520552852439322,0.5939506243386254
42479,1,5,0.97518522952391,0.9903506385390416,0.9654001373063088
30853,0,2,2.310760367229992e-06,0.0011416413287175,0.124335086470707
57102,1,4,0.8801345931054001,0.9880120808343352,0.5112049825567697
55688,1,1,0.9958437060979854,0.8282893266663122,0.8055651512474511
6925,1,5,0.9999043119631168,0.999341712480124,0.8672962285081617
33753,1,4,0.9994523402401384,0.9989940707473356,0.8324361982299275
20793,0,1,0.9251262182419782,0.0071627203010214,0.0864338273989094
24023,1,2,0.9934175207934932,0.9974960579786524,0.9670969568804216
11092,0,4,0.0224516065478915,0.0001704131765787,0.0697191438678841
58840,1,5,0.997529753985804,0.986976691318139,0.6562037162183557
15998,0,4,0.0032857375920052,0.0001342699174165,0.074893751955073
38128,1,1,0.1197082356332289,0.955256222638468,0.6013301518971749
5880,1,1,0.9999999998996572,0.9978188019387464,0.9345632167205584
38479,1,4,0.9995433373789224,0.993140151229472,0.8432399784878052
6184,0,5,6.251555957699796e-05,0.004011955356639,0.2478909700967674
28507,0,2,3.044637824077419e-05,1.5922074535381964e-05,0.0086204666178024
32914,1,1,0.9807800714353128,0.9718645292693776,0.631053300800302
5924,0,3,0.0147262459465303,0.0911722322043447,0.2967111542918609
41840,0,3,3.764907093231269e-05,0.0014765108414875,0.0937994049848714
34428,0,5,5.0529066591689496e-05,0.0047337376868485,0.0798128721498004
15602,0,4,3.437514352104899e-07,0.0007783730068755,0.264267698742411
56256,0,3,1.4469305655095025e-06,0.0005390685767074,0.0145865316305526
10527,0,1,0.1097440727573548,0.106090240296666,0.4234022294549039
32044,1,3,0.9997441607368274,0.9913916748278618,0.8563298190476722
13800,1,2,0.9999992462143154,0.9999267413293836,0.9753159327640284
34212,0,4,0.773205389563238,0.7746500419430272,0.6342456528635294
16974,1,4,0.983160441701274,0.9970305195187936,0.8165863275763923
59491,0,1,5.788330152692803e-06,0.00191159460392,0.1446283344997998
16313,0,5,0.4874643500911511,0.8335455150084626,0.5181128323895225
26533,1,3,0.944016141036397,0.997220591850592,0.859109812260126
2900,0,1,0.1113134090769696,0.0480255589206318,0.3187137444742692
56316,0,4,0.0003547121746273,0.0036704190862829,0.0455125188891619
55639,0,5,0.0013499112408143,0.0119583891106428,0.1675813272042317
158,1,3,0.999992514419326,0.999327368541848,0.9292065530479446
48296,1,1,0.894687184703816,0.9758800781597842,0.7321607367092803
30592,0,5,0.0770060422289343,0.0060496492220248,0.2081183641661533
40720,0,2,0.0003660944308493,0.0015355528642233,0.064990937739011
55074,1,4,0.9999784322406085,0.9992536230650778,0.9190360710839884
40053,0,4,0.0034214576830485,0.0042341374389686,0.050905664551799
10016,0,4,0.0260585159426198,0.0135966845882888,0.0762917221025606
60041,0,3,0.0103214942593627,0.0058264975544405,0.012204163128379
38486,0,5,0.0020256515169801,0.0034398303702775,0.0331543110002368
44202,1,5,0.9999147912649512,0.9997299621497544,0.91868845589694
6262,1,1,0.5960922563192433,0.7320950144664691,0.5368026228681276
20459,0,3,2.0597801977308867e-06,0.0002983953585695,0.0821761964746848
13424,1,4,0.0032079821274557,0.2303742632132043,0.0862151215898935
43515,1,3,0.9997257821972428,0.9966242207621598,0.8586386725883264
19334,0,4,2.1794296617025712e-05,0.0106721108963661,0.0777601214117717
9545,1,2,0.9472850123788064,0.9967679427925384,0.8798074389246463
39415,1,1,0.999982668821878,0.9983279323498164,0.8802982474529122
7565,1,3,0.9997240284807378,0.9724508289307584,0.9379332397437838
49453,1,3,0.998303013296954,0.8730326701889825,0.7609437392464409
22575,1,1,0.9999726788133466,0.9993884747295844,0.9409118761322528
59743,0,3,0.2735104711977579,0.0038803906806986,0.0691410585291743
53412,1,4,0.8265014483581551,0.9956088861485064,0.8688493500396062
54301,0,2,0.000341538723674,0.0108349728536991,0.0463739668848294
36988,0,5,3.62351984274718e-05,0.001012910906695,0.1225240926099095
36359,0,2,0.2444484706556604,0.2503655123527242,0.4347857954509664
22306,0,3,6.007516256098512e-05,0.0019661107477376,0.0713256898810801
44613,0,1,0.7312825938782355,0.5103401080593883,0.566547401499749
55231,1,5,0.9929503075829024,0.9651480176057652,0.948492328501232
58334,1,2,0.9998915938369772,0.9999778265884602,0.9797812373456944
22292,1,2,0.977123133577313,0.996605349159489,0.9605699855803274
3700,1,2,0.0011443381456083,0.3202043503698656,0.3406236366682524
19247,0,1,0.0016803002754462,0.0025081977399361,0.0640549532456362
13871,0,3,0.0844833310776061,0.6065025037651713,0.511616345915204
322,1,5,0.998600988256918,0.9937438071314696,0.8890140972999412
41813,1,1,0.9212495392130896,0.8787010395848106,0.5529354591239408
60455,0,3,1.5427220787041913e-07,0.0003953462174549,0.0097193255152126
5294,0,4,0.9028220451434829,0.1188071647622485,0.1142724748941889
17286,1,4,0.9686665744177136,0.9119640518467048,0.465724551765976
12387,1,4,0.9941198911842044,0.999467922690684,0.9274277304902908
24871,1,2,0.9714750584252072,0.9344638154687196,0.73200997767337
34736,0,5,1.270064823072106e-06,0.0093357732862637,0.0269826813436801
55019,1,2,0.1367376462376393,0.5498310816277053,0.523282804640014
57486,0,1,2.457028251950905e-06,0.0040316813356011,0.0398935854417726
28244,0,2,0.9758039739846756,0.9794342017396284,0.9842601015123928
5411,0,3,0.0229954057011684,0.0184948039629371,0.0779543571868349
46968,0,2,0.0194979906375827,0.0035534102312008,0.184743957609047
8442,0,2,0.0363325276661232,0.2023304538070014,0.3912325800747818
33582,0,5,0.0030206462689757,0.0052839065296739,0.1516700440934945
1357,1,2,0.9999998841476904,0.9999221824302856,0.9847563261507674
41023,0,1,0.000263542889216,0.0014455246563153,0.0257613359793994
57616,0,4,0.0625599411159291,0.0341075433183644,0.1264791738092562
53478,1,3,0.7993433309184591,0.9787628379160038,0.7000700768593963
22112,0,1,0.3139711214870785,0.0782709951079454,0.3649100135197116
59067,0,1,0.0002898244732143,0.009762611514355,0.0843689064719462
16517,1,1,0.9621290296441494,0.9701432211416824,0.8565895092841995
47458,1,4,0.9973558932167844,0.9909764139004488,0.8735152830582917
32392,1,1,0.9998076849290088,0.9999184394596154,0.9363081296505164
8784,1,5,0.9975152008489776,0.9988572435711448,0.9422334585107724
20928,0,3,0.0440887740323338,0.0058514896022119,0.0268288986061794
33134,0,5,0.0050324502057978,2.0476992590761003e-05,0.04929599920305
22767,1,5,0.9425981046562052,0.9743628320833432,0.9111886105815648
40578,1,1,0.9998802591007302,0.99953427446771,0.8372916023512146
43263,0,2,0.0207898682781657,0.0869874162722722,0.3184206215090351
58265,1,2,0.7612219403334551,0.6658401015195976,0.4028013815058772
30047,1,5,0.999472193120344,0.997126966203086,0.8439406544378549
56919,0,4,0.0001314482918278,0.002189804928319,0.0867810094297755
9062,0,4,0.0655618174130688,0.0093721893533233,0.4595313295196107
7658,1,4,0.9986140215729956,0.9897541083865614,0.6581013232189182
35080,0,5,3.664921789933629e-07,0.0004646088059914,0.0284460223906275
43957,0,3,4.3691541999483474e-05,0.0002763651241488,0.1303424676156988
59728,0,5,0.0010582223941155,0.0035993117086055,0.0266309211753901
25408,0,1,2.931020084887433e-07,0.0040262418400225,0.0664875973378484
23912,0,4,0.0013518958516718,0.0030703507178589,0.0815541007905974
38589,1,2,0.9999993923430708,0.9994523083602233,0.8193771820589221
25055,0,3,0.0002585366425189,0.0119717766161813,0.0728908379383788
29836,0,4,7.162572664674347e-05,0.0005052815620996,0.1954366042051828
4719,0,1,3.443353773080689e-06,0.0012478059101806,0.0174966305859234
5955,0,5,2.772274618544449e-07,0.0001030315260349,0.0480444532908819
4469,1,1,0.1330324215274814,0.5907843589890166,0.2951321164167544
50484,1,3,0.986934610428514,0.8962572876439383,0.6497036162864761
7096,0,2,0.0070308948512313,1.5503009992077092e-05,0.0812922936928881
8372,1,3,0.6805008202574232,0.8465437741628147,0.5497976662482063
7774,0,1,0.0061610869038248,0.0201786410785519,0.2166378723799638
15486,1,2,0.9981040973428904,0.9903494758736816,0.9258951572925428
817,0,2,1.4685392047130227e-06,2.8886512768417867e-06,0.083643160079261
12579,1,2,0.9941677328728276,0.9953005697278968,0.7877440245821419
15200,0,2,3.492501530439756e-05,0.0026401976727788,0.0127416620107228
20251,1,1,0.9999914718256372,0.9985095026678962,0.8493015207170176
14865,0,5,8.575584340947347e-05,0.0076971584999931,0.0427134514988208
57641,0,4,0.0482425819866712,0.026251912902432,0.2536245150153555
44889,0,3,0.0076299162246761,0.1753168159942523,0.6112849821564877
48022,1,4,0.9994700495437308,0.9975342767187464,0.9696767190153124
1850,1,3,0.9757961296020596,0.9798892919882678,0.965424041914576
5625,1,4,0.9280390972592802,0.96881109988689,0.9218274730559252
56713,0,5,0.0630299817586439,0.3532630538655083,0.4526904641045816
47108,0,2,9.362311593978224e-05,0.0022703893516447,0.0495643094052593
24032,0,1,3.523358237556762e-05,0.0020732330204909,0.0442654387070459
54491,1,2,0.9989882305500531,0.9770156828736528,0.7298837436467016
51188,0,1,0.004430286523982,0.0034036739527789,0.1571215550223639
17132,1,1,0.9831628991787522,0.9596060420147464,0.6786301802131
61058,0,4,0.0001993070287794,0.0027333674262801,0.028916638649523
54104,1,4,0.8901956616036912,0.9823377596407356,0.7574042055724339
18550,0,5,0.0034374552715764,0.0009046165548759,0.010002469793687
10496,1,3,0.914405566067898,0.9512213603469236,0.6072791263254952
4914,1,1,0.9999715501169052,0.9994469798994003,0.8410834183710364
12350,0,2,4.671489439913679e-05,0.0031628545176011,0.0795179481201587
50730,0,4,8.66395813732482e-06,2.5161356929103616e-06,0.0163928462134595
43268,0,3,7.312215511940262e-07,0.0002735857808572,0.1840557251276924
28298,1,4,0.5552219497057977,0.9005683377524494,0.7068804965618544
6392,1,5,0.8490113408875783,0.9596309945453916,0.9278790724346072
24859,0,1,0.0479348487574215,0.0100096456640822,0.2505495201575378
39660,1,5,0.9816105009568163,0.988158908097065,0.7808317689119714
3305,0,2,0.010165734835977,0.0112798644192429,0.2213375718163635
61092,0,4,6.382405528923886e-05,0.0019290923564045,0.0882060380610233
5298,0,1,1.3339271294730196e-05,0.0001372057821992,0.0771188304429369
29556,1,2,0.9996886237707882,0.9998833856384088,0.9725122271823006
11029,1,2,0.9999913875915604,0.9999138370445804,0.9685574424200212
2385,1,2,0.9994888664697056,0.999499214571284,0.8871653224560901
40777,0,2,0.6808806600226939,0.5279302967429395,0.7593123307341838
38027,1,3,0.8576121939062393,0.8039106037922211,0.7899318775055211
7891,1,2,0.999999999962256,0.9994186802103652,0.919819680249014
25045,1,5,0.997448421264024,0.997455745520464,0.9066351556231312
34462,1,1,0.8418971325813311,0.9892991035564976,0.9364581066673252
4256,0,3,6.877845937673653e-05,0.0012919844902037,0.0540595601554812
53404,1,2,0.9961645972730032,0.99894593513828,0.6691975696870048
41179,0,1,0.9611710129077504,0.0078778696547173,0.189133978181801
5215,1,2,0.19012573556402,0.1870454281352351,0.2800079397574271
7442,1,5,0.9756846074257288,0.9823942831349344,0.8862439264863728
56208,1,3,0.9999931149965826,0.999799331971806,0.8651050651941132
34659,1,3,0.9962703667476204,0.9787676934736754,0.837101865819269
45576,0,3,0.9623906034312972,0.9329190597848428,0.6819723623547859
18476,1,4,0.9836228644761608,0.8724295780671164,0.7278282357029012
17608,1,5,0.9999977127389182,0.99991308679056,0.8150644673101864
57312,1,5,0.7296581570036115,0.9602179007182424,0.9218638284056024
4817,0,5,0.8815678495335318,0.2021636022391621,0.4529791633023092
52334,0,3,4.316592588222134e-05,9.400898127145648e-05,0.1335588852513509
25417,1,5,0.978023302220281,0.9941749990200364,0.9788622926036876
27849,0,5,6.642184238253251e-05,0.0064691863546946,0.060851274268517
15875,1,4,0.9259510190320964,0.9990781678735792,0.9735967982623364
42590,1,3,0.1215131420041379,0.5951466250434824,0.4567344187166388
31507,0,4,0.0498227474183018,0.3523393763146957,0.4714492566704051
41211,0,2,2.2624223984896124e-05,0.0003626823313649,0.0795794316450709
32884,1,1,0.6718999907975938,0.9313872708896592,0.386302282025025
33647,0,3,5.760621956508376e-05,0.0015409079509016,0.1477310943396867
4995,1,1,0.9998994664520224,0.9926549132414996,0.8029975766897955
41697,1,5,0.9694518658770176,0.99112609002188,0.703823478586325
48602,1,1,0.9986556439210784,0.9958251028111172,0.8605041670001107
24382,1,4,0.9954149517588342,0.9876408840957748,0.7600611141900273
13420,1,3,0.9997143265407804,0.998539521045347,0.7491475696960047
44596,1,2,0.9999724139830362,0.999942711779908,0.9800571427107284
33680,1,4,0.9997877856393717,0.9732647223541814,0.7152949974104259
8620,0,5,2.0576254427015654e-06,0.0058916747436913,0.0319183965876086
54755,1,5,0.981637811200486,0.997817821012164,0.902832390918888
48795,1,3,0.9999434150758968,0.9999958309308836,0.9500799015335052
15291,0,4,1.3461833351492954e-06,2.881557109562721e-06,0.0054544115913037
50879,1,1,0.982271847902449,0.9859369590741676,0.964597542384972
54700,0,2,0.9650513971991412,0.0697689740511283,0.2301520372891828
32727,0,2,7.831575618516138e-06,0.0053568026215691,0.1570899526611531
59678,1,2,0.8390613867683132,0.9984313081247268,0.9156449372968458
16916,1,5,0.7386935704130263,0.9637673498177384,0.8615615460575404
21562,1,2,0.9911628869771192,0.9529269934326038,0.7495408314061066
2813,0,5,0.0224573064532255,0.0024756506087596,0.1560811778373615
53390,0,2,0.0018554199411355,0.0155286661188971,0.0955986073121159
16123,0,1,0.0017650770698923,0.0036444708671758,0.1385971821267578
61455,1,5,0.7496686127335346,0.9669552145554864,0.955620666038644
29383,1,2,0.9526031558849728,0.9810008942555326,0.94045236329959
57949,0,1,0.0970055114454895,0.3615866704307246,0.3473306044996457
19498,0,1,1.1346696758165708e-05,0.0003637278979161,0.0906017453232434
8604,1,5,0.0849722435613607,0.6753443674602743,0.2948285272156555
54690,0,5,0.0087136009890852,0.1255120474019135,0.3873489479108026
56409,0,5,0.96069508261802,0.9958428568738008,0.9349141464826256
19055,0,3,0.0008822577865775,0.0009059761361361,0.0937535384117095
23111,0,1,0.0894365889663896,0.0093580261869998,0.3222987516360444
52242,0,1,5.258737540161662e-06,2.9356138404203606e-05,0.0664627413573768
16759,0,5,0.0309606672114663,0.0227311707008779,0.1392615383313412
46013,0,3,8.347766320928117e-06,0.0001964213945905,0.0376291057452281
11625,0,3,0.7677953063805577,0.2092717193993498,0.6349464573754847
18057,1,4,0.8898953297426586,0.98047271689091,0.8147799582591007
32754,0,2,0.9853473310907614,0.8931760172280181,0.6562293363868111
34513,1,5,0.2292148251105626,0.557506443581938,0.5290071646354505
38414,1,3,0.9996488497628676,0.9990107826127436,0.883953394162563
45005,0,1,0.0174367922418652,0.000172496179399,0.0328220246360533
51980,0,3,0.0075961525450804,0.2294013590720073,0.6309946313549176
38764,0,5,0.0005586992457894,0.0296349530533389,0.1731585560518925
11768,1,4,0.4658118613941178,0.9941646798422163,0.6811365869718472
28860,0,1,0.0666528685439932,0.0120596031847419,0.0610369405488123
61816,0,3,0.0013197275898143,0.0175204251056333,0.1535341064874986
59833,0,5,0.4965114608786901,0.0017306693403812,0.0330475261573982
32706,0,2,0.5228537378433425,0.1264633995836947,0.3366022826014492
5862,1,3,0.9846362014136412,0.938511046889584,0.856790556707976
43838,0,3,0.0001091568891036,0.0056518546608338,0.2126767422823168
55938,1,3,0.9999953238654676,0.999976043066143,0.8987650649204924
18746,0,5,0.0098871683358726,0.0162547447112243,0.1159363903642996
19858,0,3,0.6892210230094004,0.4416036437265869,0.5482863305654682
25162,0,3,0.1075589950139112,0.2992093845565266,0.5438339517859936
50199,0,5,0.0918374858295053,0.0029374849067325,0.1652478997202882
57121,0,4,0.0022426822399524,0.00506820050567,0.1187991154052749
59631,0,4,0.0003830860430348,3.273537565876204e-05,0.031226764610562
58766,1,3,0.9416254911226106,0.9911335662813368,0.7518787196457276
33907,0,3,0.0013161361522016,0.0811311007696147,0.6084664172757202
46288,0,5,4.991896903061192e-06,0.0067907336603382,0.0703688557176772
59840,0,4,0.33295278679551,0.0142918021531459,0.0355788835162896
33501,0,2,0.2106506704929438,0.0102135207415678,0.2577387304200247
51642,1,5,0.9511721989262732,0.9832145510039302,0.941880317418231
33346,0,2,0.530112910211164,0.0237008251351495,0.1378901129355998
9331,1,5,0.0092241882362591,0.3350628903850767,0.4431698655545695
10525,1,2,0.999986878010252,0.9983827015806176,0.9355535791161286
43959,1,4,0.946949747714502,0.6260727183434979,0.5832543213999637
31223,1,3,0.9936027977270644,0.9978334621210104,0.9053449476244556
36380,0,2,0.0119117226151321,0.0081999372069068,0.2916568457964592
26450,0,2,1.2629623702470274e-05,0.0019631018048109,0.166423252727769
8825,1,2,0.999993649411678,0.9952181420512164,0.8934433553196777
40858,0,3,0.0002061123502505,0.0106583833272573,0.0695466947771396
47853,1,2,0.996365294526169,0.987662991890434,0.80797523573623
24228,0,4,0.0040072857725103,0.0157646190080815,0.211310564554075
24864,0,1,0.0507604669170654,0.0994137686682311,0.2011942608607268
39705,0,5,7.937536747810444e-06,0.0007770012659555,0.0810553206726108
43529,1,5,0.9965889510979512,0.9926565079100068,0.9230697490063672
32379,0,1,0.3376083459841333,0.1122134334717267,0.5701843466000229
44581,1,1,0.9495465046914994,0.9007024161569616,0.9043191703995632
49897,0,1,0.0735082889949777,0.0139600226431185,0.0766265184030135
13446,0,1,0.0102481817098768,0.3172327552470942,0.4317045324564917
31111,0,3,0.3212110888682171,0.6477491926514686,0.4389975659711201
4058,1,5,0.8182157275521583,0.6328209566102574,0.469368385226052
32880,1,1,0.972836696636196,0.999786947026434,0.8149577738264441
58607,0,1,0.009814962005633,0.0140826367553273,0.2479252048305374
23680,0,1,0.0019189210303696,0.0032330991461066,0.2999161394892079
52583,0,5,0.0034966800033821,0.0070181439774711,0.1970051924952347
59773,1,5,0.4833198537428831,0.9611147159733868,0.880851506676315
7126,0,5,0.0191335486636843,0.0094727800644848,0.2658167993612434
2194,1,5,0.6691406671370794,0.5547555500484161,0.7402004771269161
59294,0,5,0.0227470399087558,0.0010468183729539,0.084337493671346
37560,1,1,0.99938572106881,0.9999150487764964,0.7808319941224601
59450,1,5,0.9406662949919784,0.9980720067058014,0.8486299708294333
17531,0,2,0.587312873848466,0.0036572452138039,0.1073306734621748
27753,0,5,5.093058211520766e-05,0.001028860619392,0.0808969326778349
6582,0,5,3.532530060671936e-07,2.8369642214835828e-06,0.0449363078184425
33147,0,1,0.005846680771277,0.0272241384412691,0.2251800048897795
15348,1,2,0.8533917610954994,0.0718072121099275,0.2637126623781589
47393,1,4,0.5067195839499513,0.8498479247838339,0.2550139171208361
38883,0,2,0.0050428146820178,0.0083164998631473,0.1278790383151388
41842,1,4,0.9982459595948135,0.9669897342134922,0.6118984379627271
21046,0,2,1.188469051842706e-06,0.0034494710824556,0.0273356093770383
11790,0,3,0.0099227136442158,0.0026559047769523,0.0134214190507889
53971,1,1,0.0213235449022612,0.4317739876690004,0.6380620636797879
52484,0,3,0.0054836880009787,0.0048502135131084,0.0759233929437258
21721,0,4,0.0019206560593315,0.0009372492207792,0.1625190115803803
22853,1,5,0.999555655556276,0.9837871149104824,0.8605568956166999
45195,0,1,1.0787366726008996e-05,0.0007113285523346,0.0604866708124122
27330,0,2,0.4940204610753804,0.07426890946522,0.2777678458938723
14869,0,5,0.0010032569820763,0.0017447386371415,0.2021748664795118
6417,1,1,0.9963521551080948,0.9998326600730704,0.7974556703793292
27645,0,1,0.0004479305702324,0.0113953952367033,0.0856344373418869
4459,1,2,0.9995195073345774,0.9992134599036144,0.8834723760147972
58770,1,4,0.9071961376031846,0.9819381025133216,0.6372903507431716
20314,1,1,0.4589042320241911,0.9429172073802105,0.890492305905639
1045,0,2,3.2228869497248095e-07,1.82157416562377e-06,0.0515804967634331
17418,1,1,0.9906338828635676,0.983596977235234,0.5712618476179245
57747,0,1,1.8708004839319346e-05,0.0002847119746785,0.0161004021504093
41744,0,1,0.0001068512814851,0.0013198414334921,0.0876815167142351
19770,0,3,1.2985505458589433e-06,3.156331856290578e-05,0.0716690161590372
1876,0,4,0.1026184496682535,0.0051419097705983,0.3100521623178979
58238,0,1,1.3823381285635544e-06,0.001588648498619,0.1140900095503221
33851,0,2,0.8640061566728251,0.0385864666033303,0.1827862469526886
27465,0,3,0.0041975309018688,0.0125137130930588,0.4079177678461805
6227,1,4,0.9999864860454248,0.9944544356993728,0.9570707406291185
60845,1,1,0.999999541294065,0.999913587677148,0.893510349841381
16625,1,2,0.9971757300135796,0.8881352253128378,0.779853193756016
56978,1,1,0.0033554959263148,0.1529888804120359,0.3948808863201606
10287,1,5,0.9682944495748528,0.6755318633153485,0.3354529067721204
56943,0,4,0.0001535286783159,0.0016902777896259,0.0972387150438308
3462,0,5,0.0096926504703676,0.0607167213681983,0.1918168427338092
1714,1,4,0.9999990031872124,0.9998632618144238,0.9639231058048876
12111,0,1,0.0002770589066015,0.0005612118436063,0.1351069467344029
54203,1,5,0.2672426697004634,0.8176088139106762,0.3859260109461558
61101,0,5,2.8696049812341614e-05,0.0529605555292734,0.1279561531445487
18765,1,2,0.9569513162806024,0.9686599384030954,0.8773845214367233
41653,0,5,0.2849659203807033,0.3392757004819782,0.4499396786821584
46937,0,1,0.1463475867979037,0.0074800020622694,0.0501097756203708
48914,0,5,6.0665144664299016e-05,1.1288298677159393e-06,0.221228079974477
13948,1,2,0.8342824640817156,0.9077439303162094,0.6453624593496088
59470,0,3,0.1209238452668255,0.0266762376825437,0.1681419434404409
44688,1,4,0.9413283996748064,0.8185751907394678,0.4113518496024912
20627,1,5,0.0055522633739816,0.792855400281756,0.3396930640679017
33855,0,1,0.0461653586124981,0.1384700118204921,0.2702532395661094
51861,0,1,4.919549388214951e-05,0.0002543138608044,0.1803707081297583
46042,0,3,1.2707504675409078e-08,0.0003242720096389,0.0849826314344737
54516,1,3,0.995387171298508,0.998200130875152,0.9035553448760963
54094,1,1,0.9989923309166988,0.9998404116045804,0.95837582819792
11878,1,3,0.8688494575060498,0.9397076547521316,0.4703881907164834
